open,high,low,close
30170.01,30187.95,30160.0,30183.31
30183.31,30183.32,30151.07,30158.79
30158.79,30183.32,30142.93,30183.32
30183.32,30219.4,30180.45,30217.52
30217.52,30218.5,30194.71,30196.73
30196.74,30200.74,30184.97,30200.73
30200.73,30211.32,30200.73,30209.84
30209.83,30209.84,30192.02,30201.04
30201.03,30223.04,30197.4,30223.03
30223.03,30229.93,30219.0,30219.0
30219.0,30234.39,30201.48,30232.68
30232.67,30275.39,30224.09,30250.0
30250.01,30255.56,30242.67,30247.58
30247.57,30305.23,30247.57,30305.23
30305.22,30305.23,30283.46,30288.27
30288.27,30288.27,30257.63,30257.64
30257.63,30302.37,30256.71,30295.85
30295.86,30304.21,30294.48,30303.01
30303.01,30303.01,30282.29,30282.3
30282.29,30288.34,30270.59,30286.42
30286.41,30300.08,30286.41,30294.2
30294.21,30294.21,30283.82,30288.18
30288.19,30288.19,30276.97,30276.97
30276.98,30276.98,30244.62,30244.62
30244.62,30275.47,30244.62,30269.99
30270.0,30286.9,30250.56,30286.9
30286.89,30290.0,30271.42,30281.02
30281.02,30283.17,30272.5,30275.72
30275.72,30275.73,30226.41,30232.77
30232.77,30244.42,30225.68,30244.41
30244.41,30263.96,30244.41,30253.89
30253.9,30264.03,30253.89,30264.01
30264.0,30264.01,30230.0,30230.0
30230.0,30240.0,30220.73,30238.86
30238.85,30251.72,30206.73,30213.09
30213.09,30217.43,30174.36,30181.18
30181.17,30185.53,30163.88,30172.85
30172.86,30172.86,30130.48,30138.41
30138.4,30167.29,30138.4,30157.53
30157.52,30194.76,30157.52,30161.32
30161.32,30187.41,30161.32,30183.18
30183.19,30185.81,30165.07,30179.56
30179.56,30219.08,30179.55,30198.04
30198.05,30216.89,30194.24,30210.44
30210.44,30215.3,30187.93,30187.93
30187.94,30226.67,30180.0,30214.88
30214.89,30225.27,30197.23,30197.23
30197.23,30219.86,30191.43,30219.86
30219.85,30230.0,30193.41,30193.94
30193.93,30216.38,30180.74,30208.97
30208.98,30208.98,30175.9,30178.79
30178.79,30220.6,30178.78,30220.59
30220.6,30242.21,30218.55,30235.97
30235.96,30242.16,30213.1,30213.1
30213.1,30294.46,30213.1,30294.45
30294.45,30341.47,30283.83,30323.18
30323.18,30345.42,30315.95,30345.42
30345.42,30378.7,30342.98,30356.5
30356.51,30356.51,30320.99,30336.36
30336.36,30342.31,30316.93,30342.18
30342.19,30380.0,30342.18,30379.99
30379.99,30380.0,30337.68,30361.52
30361.52,30371.94,30355.64,30368.14
30368.15,30418.01,30366.64,30416.93
30416.93,30450.1,30407.0,30445.21
30445.21,30494.53,30441.38,30469.16
30469.16,30470.66,30417.93,30423.0
30423.01,30431.36,30400.0,30400.01
30400.0,30458.79,30396.53,30432.55
30432.54,30494.49,30410.75,30494.49
30491.4,30648.73,30470.0,30595.2
30595.2,30735.97,30578.19,30713.7
30713.69,30716.84,30661.53,30710.67
30709.77,30777.33,30709.77,30742.03
30742.03,30742.03,30663.5,30667.17
30667.17,30682.42,30658.68,30675.56
30675.56,30696.93,30652.95,30654.42
30654.42,30680.6,30654.42,30654.63
30654.62,30654.63,30587.32,30594.98
30594.98,30600.0,30565.98,30586.6
30586.6,30586.6,30535.43,30536.47
30536.47,30536.47,30488.61,30496.78
30496.77,30496.78,30382.37,30406.95
30406.95,30455.3,30378.95,30394.06
30394.05,30434.07,30389.79,30412.42
30412.41,30425.44,30388.46,30416.86
30416.86,30423.4,30410.0,30413.57
30413.57,30428.72,30400.54,30428.72
30428.71,30451.52,30428.71,30442.38
30442.38,30470.0,30442.38,30465.01
30465.01,30497.15,30463.59,30488.47
30488.47,30488.85,30469.99,30475.57
30475.58,30512.8,30473.31,30496.13
30496.14,30499.9,30436.0,30436.0
30436.01,30436.01,30380.36,30380.37
30380.36,30407.53,30376.3,30391.69
30391.68,30391.69,30355.35,30355.35
30355.36,30359.63,30327.99,30358.46
30358.46,30358.47,30345.0,30355.99
30355.99,30380.01,30331.44,30332.1
30332.1,30376.3,30332.1,30375.93
30375.92,30375.93,30332.53,30344.68
30344.67,30354.0,30325.18,30329.96
30329.96,30337.29,30326.93,30328.36
30328.36,30343.31,30314.55,30314.55
30314.56,30316.03,30278.93,30291.05
30291.06,30294.09,30238.97,30256.05
30256.04,30306.13,30256.04,30299.99
30299.99,30305.55,30286.08,30295.75
30295.74,30297.12,30280.0,30286.48
30286.49,30310.0,30285.32,30307.85
30307.86,30307.86,30288.11,30288.12
30288.11,30289.42,30263.94,30263.95
30263.95,30263.95,30245.39,30253.96
